project,regime,margin_variance,budget_variance,adjustment_count,cap_hit_count,worst_margin,max_employer_exposure,sim_id
road,Fixed-price,7.865531110202074e-06,0.00033542034092931295,0,0,-0.009118367341708747,0.0,837
road,FIDIC 13.8,1.2584849776323327e-06,0.0003785484434770366,23,0,-0.0036473469366835043,0.06488483260342257,837
road,DAM,1.4768628723618586e-06,0.00037492886058450287,6,1,-0.004434324845014187,0.06018085317062604,837
road,Fixed-price,8.643707909991552e-06,0.00033542034092931295,0,0,-0.00955605655529325,0.0,838
road,FIDIC 13.8,1.3829932655986488e-06,0.0003839310147154113,23,0,-0.003822422622117294,0.0734098691161418,838
road,DAM,1.4997096085736238e-06,0.00038309168566012835,5,0,-0.004385890910272597,0.06860336542015925,838
road,Fixed-price,6.897343715062745e-06,0.00033542034092931295,0,0,-0.007831539192487788,0.0,839
road,FIDIC 13.8,1.1035749944100413e-06,0.0003627929413513281,23,0,-0.003132615676995118,0.05252292788120805,839
road,DAM,1.147012512961562e-06,0.00036252857542757444,6,0,-0.0035074030950542484,0.0472503187325091,839
road,Fixed-price,6.396771177415984e-06,0.00033542034092931295,0,0,-0.00816152338132306,0.0,840
road,FIDIC 13.8,1.0234833883865559e-06,0.00037624587760251007,23,0,-0.0032646093525292297,0.05851669576308907,840
road,DAM,1.3601199816033037e-06,0.0003720248628129854,6,1,-0.003768508022985284,0.05218529262268193,840
road,Fixed-price,6.5115565500014075e-06,0.00033542034092931295,0,0,-0.0075682943602427555,0.0,841
road,FIDIC 13.8,1.0418490480002236e-06,0.00037406105424145743,23,0,-0.003027317744097105,0.05303525153519404,841
road,DAM,1.0484929275845934e-06,0.0003743491204717847,6,1,-0.0035562835563347772,0.048838575943314685,841
road,Fixed-price,1.0940928127882817e-05,0.00033542034092931295,0,0,-0.010357680457817653,0.0,842
road,FIDIC 13.8,1.7505485004612475e-06,0.00038647780759025143,23,0,-0.004143072183127053,0.06842024823888182,842
road,DAM,1.8426776798761033e-06,0.00038567328830020896,5,0,-0.004458271993770288,0.0635918655352344,842
road,Fixed-price,9.189173863137007e-06,0.00033542034092931295,0,0,-0.010454394936465765,0.0,843
road,FIDIC 13.8,1.4702678181019195e-06,0.00037305645520852205,23,0,-0.004181757974586302,0.07793552411328725,843
road,DAM,2.243152894424815e-06,0.00037685455430854284,5,0,-0.005431673640870244,0.06454254792265227,843
road,Fixed-price,1.8693812035204915e-06,0.00033542034092931295,0,0,-0.004566661503487585,0.0,844
road,FIDIC 13.8,2.9910099256327847e-07,0.00034229005102530055,23,0,-0.0018266646013950366,0.034190024730410315,844
road,DAM,3.164447546414458e-07,0.0003397740092317657,5,0,-0.0018439218198192733,0.03183639887891504,844
road,Fixed-price,2.555182418632684e-05,0.00033542034092931295,0,0,-0.016349834420953613,0.0,845
road,FIDIC 13.8,4.088291869812298e-06,0.0004168971850047008,23,0,-0.0065399337683814535,0.11112222943606855,845
road,DAM,7.844671710426364e-06,0.00041240519783365166,5,1,-0.008677546257077923,0.08820422059481077,845
road,Fixed-price,2.630872619271884e-06,0.00033542034092931295,0,0,-0.005183151419761334,0.0,846
road,FIDIC 13.8,4.209396190835025e-07,0.00035082953505593016,23,0,-0.0020732605679045363,0.038757450336188354,846
road,DAM,4.830511767577612e-07,0.0003470500396459549,5,1,-0.0022741060647469696,0.033576750931234085,846
road,Fixed-price,2.1972920823894734e-06,0.00033542034092931295,0,0,-0.005048030911147666,0.0,847
road,FIDIC 13.8,3.515667331823161e-07,0.00035063663686431935,23,0,-0.0020192123644590665,0.03618364995900167,847
road,DAM,4.2655365668500575e-07,0.0003504527148008227,4,0,-0.0023348055625247305,0.033520996828464475,847
road,Fixed-price,1.6002556377765332e-05,0.00033542034092931295,0,0,-0.012422124098841178,0.0,848
road,FIDIC 13.8,2.560409020442452e-06,0.00040639327285381063,23,0,-0.004968849639536463,0.08062902855931937,848
road,DAM,3.1586355821238343e-06,0.0004017171286210853,5,0,-0.005744994320465852,0.07316791258927004,848
road,Fixed-price,2.0752877310072944e-05,0.00033542034092931295,0,0,-0.014165065486048137,0.0,849
road,FIDIC 13.8,3.320460369611672e-06,0.0004120320728274532,23,0,-0.005666026194419249,0.10402556456137836,849
road,DAM,4.7732790741760226e-06,0.0004167095036822878,5,0,-0.007093524737999207,0.08592506392535691,849
road,Fixed-price,3.948083270710745e-06,0.00033542034092931295,0,0,-0.0061879738274018894,0.0,850
road,FIDIC 13.8,6.31693323313719e-07,0.0003607998359656022,23,0,-0.002475189530960757,0.04505513769867994,850
road,DAM,7.125272296076211e-07,0.0003598135937220379,4,0,-0.002826446508023446,0.039932097826015034,850
road,Fixed-price,9.961603795363414e-06,0.00033542034092931295,0,0,-0.009347702590274759,0.0,851
road,FIDIC 13.8,1.5938566072581427e-06,0.0003911017369985379,23,0,-0.003739081036109898,0.06918520905601236,851
road,DAM,1.5301562746116558e-06,0.00039274502603580465,5,1,-0.004004003932417136,0.06640945377685535,851
road,Fixed-price,1.525966122322926e-05,0.00033542034092931295,0,0,-0.012139236642434784,0.0,852
road,FIDIC 13.8,2.4415457957166805e-06,0.000402194694705057,23,0,-0.0048556946569739134,0.08798974954752958,852
road,DAM,3.0299464862378022e-06,0.00040330438219199696,5,0,-0.00560089173777531,0.07872526606962683,852
road,Fixed-price,7.382836895067327e-06,0.00033542034092931295,0,0,-0.008443575973174466,0.0,853
road,FIDIC 13.8,1.1812539032107727e-06,0.0003845560835454972,23,0,-0.003377430389269784,0.057465846585414294,853
road,DAM,1.2923348313899241e-06,0.00038157889349615975,3,0,-0.003414785919429758,0.05318432606932748,853
road,Fixed-price,5.361171352220581e-06,0.00033542034092931295,0,0,-0.00684349560844686,0.0,854
road,FIDIC 13.8,8.577874163552944e-07,0.00036525261989523724,23,0,-0.0027373982433787428,0.04930912444789005,854
road,DAM,9.58459031423741e-07,0.00036194652692124316,5,0,-0.002950318720512532,0.04513344191199396,854
road,Fixed-price,3.2727761198986953e-06,0.00033542034092931295,0,0,-0.005633286134546736,0.0,855
road,FIDIC 13.8,5.236441791837908e-07,0.0003577286064136152,23,0,-0.002253314453818697,0.05024061765125393,855
road,DAM,8.674648654501956e-07,0.00035287392934462146,6,1,-0.0030413571593297384,0.0464679076194099,855
road,Fixed-price,3.213609820163563e-06,0.00033542034092931295,0,0,-0.0054057113694531145,0.0,856
road,FIDIC 13.8,5.141775712261686e-07,0.00036255199008171824,23,0,-0.0021622845477812375,0.0365570147676713,856
road,DAM,7.545819647381503e-07,0.00035671738758302757,4,0,-0.0025830324927881565,0.0311733502822592,856
road,Fixed-price,6.466684319335318e-06,0.00033542034092931295,0,0,-0.007100231733059625,0.0,857
road,FIDIC 13.8,1.0346694910936528e-06,0.0003744992968543006,23,0,-0.0028400926932238557,0.046489523958165316,857
road,DAM,1.0955471577729347e-06,0.0003717437089406188,4,0,-0.0034544123149470585,0.04315985560042695,857
road,Fixed-price,6.3444884639863895e-06,0.00033542034092931295,0,0,-0.00719142929742092,0.0,858
road,FIDIC 13.8,1.0151181542378206e-06,0.0003715964354535791,23,0,-0.0028765717189683654,0.05602414798291052,858
road,DAM,1.2480616613657263e-06,0.0003664221108061554,6,0,-0.0037149235690691756,0.05035045980845379,858
road,Fixed-price,3.948710239515265e-06,0.00033542034092931295,0,0,-0.005914704129597229,0.0,859
road,FIDIC 13.8,6.317936383224413e-07,0.0003667949195018112,23,0,-0.0023658816518388887,0.04344201400142449,859
road,DAM,7.780169406934902e-07,0.00036422785247992796,5,0,-0.0033413692007409207,0.03910814834750186,859
road,Fixed-price,1.0473750392045931e-05,0.00033542034092931295,0,0,-0.009970231185504289,0.0,860
road,FIDIC 13.8,1.6758000627273497e-06,0.00039079156601958876,23,0,-0.003988092474201718,0.07460096569138963,860
road,DAM,1.8068654456962091e-06,0.0003943196544925454,6,0,-0.0041100339205800696,0.06852602329440978,860
road,Fixed-price,7.608266958816773e-06,0.00033542034092931295,0,0,-0.009052358660063112,0.0,861
road,FIDIC 13.8,1.217322713410681e-06,0.00037415026918994807,23,0,-0.0036209434640252364,0.06186962414277744,861
road,DAM,1.3703854407672496e-06,0.0003731320931654977,5,0,-0.00378934438592729,0.05725150477806259,861
road,Fixed-price,8.673766066209945e-06,0.00033542034092931295,0,0,-0.0093568214176762,0.0,862
road,FIDIC 13.8,1.3878025705935915e-06,0.00038247589225601995,23,0,-0.0037427285670704885,0.0711146462449315,862
road,DAM,1.8479117317975357e-06,0.00037723544929478303,5,0,-0.004589903216451807,0.06504474657301258,862
road,Fixed-price,4.600191730996055e-06,0.00033542034092931295,0,0,-0.0066642790997233775,0.0,863
road,FIDIC 13.8,7.360306769593691e-07,0.00037092421340796265,23,0,-0.002665711639889351,0.04662537431271418,863
road,DAM,1.0073242929542412e-06,0.0003660266217708069,5,0,-0.0031687119817576798,0.04069777862801699,863
road,Fixed-price,4.04636414877285e-06,0.00033542034092931295,0,0,-0.006056503934574686,0.0,864
road,FIDIC 13.8,6.474182638036567e-07,0.0003640071503088196,23,0,-0.002422601573829883,0.043439407160488386,864
road,DAM,8.175467291609755e-07,0.00036323364631972053,5,0,-0.003038788812124195,0.040100364934005116,864
road,Fixed-price,9.190533843822223e-06,0.00033542034092931295,0,0,-0.008954136539370591,0.0,865
road,FIDIC 13.8,1.470485415011555e-06,0.00038731446082524573,23,0,-0.0035816546157482337,0.0706068413577341,865
road,DAM,1.652962708705492e-06,0.00038628277440071624,6,0,-0.00403105761036518,0.06506613713275423,865
road,Fixed-price,1.0006040096853723e-06,0.00033542034092931295,0,0,-0.003148052170728971,0.0,866
road,FIDIC 13.8,1.600966415496593e-07,0.00034966205902798404,23,0,-0.0012592208682915898,0.021779677598541186,866
road,DAM,3.125115355881253e-07,0.0003437865045111527,3,0,-0.0019446215851043058,0.015718445146849794,866
road,Fixed-price,9.852195839799782e-06,0.00033542034092931295,0,0,-0.009278916574187585,0.0,867
road,FIDIC 13.8,1.576351334367967e-06,0.0003796395288461174,23,0,-0.003711566629675034,0.06314003602443205,867
road,DAM,1.7770713577271715e-06,0.00037743382298609636,4,0,-0.004433274440283519,0.057702144340573844,867
road,Fixed-price,1.4387388793168593e-06,0.00033542034092931295,0,0,-0.004019195786002447,0.0,868
road,FIDIC 13.8,2.3019822069069823e-07,0.00035251815606461464,23,0,-0.0016076783144009787,0.025632063567477846,868
road,DAM,3.695423068981584e-07,0.0003476519666904829,3,0,-0.002050998082076247,0.020270048892219505,868
road,Fixed-price,7.4245112841476265e-06,0.00033542034092931295,0,0,-0.008625662931087075,0.0,869
road,FIDIC 13.8,1.187921805463619e-06,0.000380799225529525,23,0,-0.0034502651724348243,0.06559047234848578,869
road,DAM,1.697918772288864e-06,0.0003755148372232497,5,0,-0.004203520182325171,0.05799576637509364,869
road,Fixed-price,6.605486958632249e-06,0.00033542034092931295,0,0,-0.007949329946019143,0.0,870
road,FIDIC 13.8,1.0568779133811625e-06,0.0003742478648730684,23,0,-0.0031797319784076655,0.05986004390436253,870
road,DAM,1.268770975252702e-06,0.0003715668557928811,6,0,-0.0036850260470333226,0.055132779545947495,870
road,Fixed-price,1.2967483045611512e-05,0.00033542034092931295,0,0,-0.010983950474509896,0.0,871
road,FIDIC 13.8,2.074797287297846e-06,0.00039808116041532127,23,0,-0.004393580189803958,0.07370975320059112,871
road,DAM,2.4265314498813658e-06,0.00039499234934674407,5,0,-0.004553242192525703,0.06818367492240722,871
road,Fixed-price,5.539662522438768e-06,0.00033542034092931295,0,0,-0.007213528086745635,0.0,872
road,FIDIC 13.8,8.86346003590202e-07,0.00036805969793010743,23,0,-0.0028854112346982513,0.05368184827358795,872
road,DAM,9.671254586234466e-07,0.0003641328528508385,5,0,-0.0032929867770020854,0.047988417735521816,872
road,Fixed-price,4.6673311953241036e-06,0.00033542034092931295,0,0,-0.0069815443851614645,0.0,873
road,FIDIC 13.8,7.467729912518561e-07,0.00036032581622360004,23,0,-0.002792617754064586,0.044295309484956406,873
road,DAM,9.548594454943796e-07,0.00035485445474388327,5,0,-0.003247413900455312,0.03667629850226824,873
road,Fixed-price,1.461207960899907e-05,0.00033542034092931295,0,0,-0.01135765718129432,0.0,874
road,FIDIC 13.8,2.33793273743985e-06,0.00040143979053460454,23,0,-0.004543062872517725,0.08317041930062408,874
road,DAM,2.632662596029753e-06,0.0004018220900303449,5,0,-0.005100213078404622,0.07697752175693688,874
road,Fixed-price,4.078057521851911e-06,0.00033542034092931295,0,0,-0.006520567724143833,0.0,875
road,FIDIC 13.8,6.524892034963051e-07,0.0003628892128646978,23,0,-0.002608227089657529,0.04393074634157978,875
road,DAM,8.460578832574399e-07,0.00035877531441534183,5,0,-0.003185630000931576,0.03828705573170581,875
road,Fixed-price,2.4231409971288453e-05,0.00033542034092931295,0,0,-0.014278397064592482,0.0,876
road,FIDIC 13.8,3.877025595406153e-06,0.00041311028535283653,23,0,-0.005711358825836996,0.11114334698081568,876
road,DAM,7.969942667094414e-06,0.00041777017684442645,5,0,-0.008458611078227783,0.08376594044088072,876
road,Fixed-price,9.782406053137017e-06,0.00033542034092931295,0,0,-0.009835513655549535,0.0,877
road,FIDIC 13.8,1.5651849685019206e-06,0.00038693803077723506,23,0,-0.003934205462219814,0.06250347875017505,877
road,DAM,1.479382556313128e-06,0.0003866473082463629,5,0,-0.003934205462219814,0.06074666856289535,877
road,Fixed-price,1.2839519057373775e-05,0.00033542034092931295,0,0,-0.010938026275113102,0.0,878
road,FIDIC 13.8,2.054323049179805e-06,0.00038668484325383307,23,0,-0.00437521051004524,0.07390949750122726,878
road,DAM,2.526430065199907e-06,0.00038606455852285403,5,1,-0.0054211239992249804,0.06661468843178135,878
road,Fixed-price,7.108678365848561e-06,0.00033542034092931295,0,0,-0.00801913069783998,0.0,879
road,FIDIC 13.8,1.1373885385357693e-06,0.0003811852230830996,23,0,-0.0032076522791359974,0.05627335998112469,879
road,DAM,1.29809233485118e-06,0.00037784184609659135,5,0,-0.00355908379112288,0.05284156346429332,879
road,Fixed-price,2.1992638400524853e-05,0.00033542034092931295,0,0,-0.014250435460660175,0.0,880
road,FIDIC 13.8,3.518822144083975e-06,0.00041608691369395505,23,0,-0.005700174184264065,0.1078644861962322,880
road,DAM,6.359043410287231e-06,0.00041466305841639565,6,0,-0.008200962166410496,0.0869963887380055,880
road,Fixed-price,1.0057948657893955e-05,0.00033542034092931295,0,0,-0.010234976356838565,0.0,881
road,FIDIC 13.8,1.609271785263034e-06,0.00038806797127605527,23,0,-0.004093990542735432,0.06914213312697072,881
road,DAM,1.8556887918004872e-06,0.0003843648057106361,5,0,-0.004288199906047951,0.06248444627870646,881
road,Fixed-price,2.9732363308359856e-06,0.00033542034092931295,0,0,-0.005388675200287199,0.0,882
road,FIDIC 13.8,4.7571781293375835e-07,0.0003633913581796804,23,0,-0.0021554700801148796,0.03939988395650813,882
road,DAM,6.365114630955212e-07,0.00035950965893803867,3,0,-0.002753976438579997,0.0343590962650153,882
road,Fixed-price,4.076161407722938e-06,0.00033542034092931295,0,0,-0.005718463607485125,0.0,883
road,FIDIC 13.8,6.521858252356699e-07,0.0003528903626966805,23,0,-0.002287385442994047,0.03697764156308771,883
road,DAM,7.249012686465347e-07,0.0003502620221841961,5,0,-0.0030705562088294697,0.031453066454568024,883
road,Fixed-price,2.861070903238373e-06,0.00033542034092931295,0,0,-0.004531026221564344,0.0,884
road,FIDIC 13.8,4.5777134451813996e-07,0.00035765947983071224,23,0,-0.0018124104886257375,0.03664046905604696,884
road,DAM,5.94599251596419e-07,0.0003546738352995889,5,0,-0.0023721155149647524,0.03213255810412458,884
road,Fixed-price,1.1885239917489406e-05,0.00033542034092931295,0,0,-0.011153798660777758,0.0,885
road,FIDIC 13.8,1.901638386798303e-06,0.0003858321008322668,23,0,-0.004461519464311101,0.07830463809684567,885
road,DAM,2.274402085150527e-06,0.00038351348351414115,5,1,-0.004819925606111393,0.0697640493855319,885
road,Fixed-price,4.720826588263175e-06,0.00033542034092931295,0,0,-0.007034064154487582,0.0,886
road,FIDIC 13.8,7.55332254122108e-07,0.0003716488683634847,23,0,-0.0028136256617950356,0.05545528962145271,886
road,DAM,9.879163433010605e-07,0.0003664969170005892,5,0,-0.003486505128454054,0.050822905853742016,886
road,Fixed-price,9.258698047182535e-06,0.00033542034092931295,0,0,-0.00945648938214741,0.0,887
road,FIDIC 13.8,1.4813916875492053e-06,0.00039140610878063957,23,0,-0.0037825957528589554,0.06619089537410505,887
road,DAM,1.5508723172879975e-06,0.00039075722176274314,5,0,-0.003930904116576234,0.0635445413055059,887
road,Fixed-price,1.8670523747604825e-05,0.00033542034092931295,0,0,-0.013809450249302677,0.0,888
road,FIDIC 13.8,2.987283799616773e-06,0.00041193604125958007,23,0,-0.005523780099721071,0.09430933938982215,888
road,DAM,3.1599294767013808e-06,0.00041978190062915284,6,1,-0.005605353586605077,0.08804555950560745,888
road,Fixed-price,1.3020784863921475e-05,0.00033542034092931295,0,0,-0.01110255810960356,0.0,889
road,FIDIC 13.8,2.083325578227436e-06,0.0003973979233994279,23,0,-0.0044410232438414216,0.09172895825259308,889
road,DAM,2.4766019685698614e-06,0.0004035701972245876,5,0,-0.005043960027006536,0.08202386430692138,889
road,Fixed-price,5.666718391567898e-06,0.00033542034092931295,0,0,-0.006981229720501983,0.0,890
road,FIDIC 13.8,9.066749426508649e-07,0.0003684457332708698,23,0,-0.0027924918882007987,0.04303145401861466,890
road,DAM,9.372693152526153e-07,0.0003665724613968369,5,0,-0.0028100091650860304,0.041001733098151215,890
road,Fixed-price,4.010976054596905e-06,0.00033542034092931295,0,0,-0.0059902433625273754,0.0,891
road,FIDIC 13.8,6.41756168735505e-07,0.0003631297787289639,23,0,-0.00239609734501095,0.045142667087669605,891
road,DAM,8.54590081230455e-07,0.0003602504761661197,5,0,-0.002917676834154448,0.0400994292637029,891
road,Fixed-price,1.4230958171668886e-05,0.00033542034092931295,0,0,-0.011595603807864674,0.0,892
road,FIDIC 13.8,2.2769533074670244e-06,0.0003994480125071485,23,0,-0.004638241523145875,0.08466879472972126,892
road,DAM,2.556807770136404e-06,0.00040140892069610666,6,0,-0.005541163145316372,0.0767989575034567,892
road,Fixed-price,2.595932209374277e-06,0.00033542034092931295,0,0,-0.004967110871429453,0.0,893
road,FIDIC 13.8,4.153491534998841e-07,0.00035801411023109707,23,0,-0.001986844348571777,0.042239200222569266,893
road,DAM,5.316374203434133e-07,0.00035529780552616885,4,0,-0.002404163154092906,0.0385112687789307,893
road,Fixed-price,6.135133266057994e-06,0.00033542034092931295,0,0,-0.00727909089730415,0.0,894
road,FIDIC 13.8,9.816213225692802e-07,0.0003717782985601793,23,0,-0.0029116363589216654,0.04968256677720555,894
road,DAM,1.2950180178748687e-06,0.0003679114059645467,5,0,-0.003701789201520242,0.04482929403063328,894
road,Fixed-price,2.1410994264289363e-05,0.00033542034092931295,0,0,-0.014084595019823037,0.0,895
